sample_ID1	sample_ID2	Total_cM	Segment_Count
NA19190	NA19205	3.939	1
NA19190	NA19207	7.416	1
NA19190	NA19210	9.807	2
NA19190	NA19213	2.753	1
NA19190	NA19214	4.026	1
NA19190	NA19215	15.167	3
NA19190	NA19221	2.445	1
NA19190	NA19224	5.517	1
NA19190	NA19225	3.787	1
NA19190	NA19236	3.664	1
NA19190	NA19237	11.442	2
NA19190	NA19238	6.591	2
NA19190	NA19240	5.081	2
NA19190	NA19249	4.528	1
NA19190	NA19256	7.877	2
NA19190	NA19257	2.659	1
NA19191	NA18485	9.254	3
NA19191	NA18486	6.095	2
NA19191	NA18487	7.089	2
NA19191	NA18497	7.713	2
NA19191	NA18498	2.165	1
NA19191	NA18499	3.066	1
NA19191	NA18505	3.54	1
NA19191	NA18506	14.555	3
NA19191	NA18507	13.179	3
NA19191	NA18517	13.59	3
NA19191	NA18518	6.555	2
NA19191	NA18519	5.038	2
NA19191	NA18520	9.571	3
NA19191	NA18521	9.437	3
NA19191	NA18854	9.07	2
NA19191	NA18859	4.028	1
NA19191	NA18861	3.061	1
NA19191	NA18862	5.101	2
NA19191	NA18865	6.381	2
NA19191	NA18867	6.064	2
NA19191	NA18872	4.026	1
NA19191	NA18873	8.904	3
NA19191	NA18874	7.089	2
NA19191	NA18877	9.357	3
NA19191	NA18878	4.203	2
NA19191	NA18879	10.533	3
NA19191	NA18881	2.488	1
NA19191	NA18906	5.146	2
NA19191	NA18909	5.143	2
NA19191	NA18911	9.161	3
NA19191	NA18913	4.808	2
NA19191	NA18916	10.532	2
NA19191	NA18917	7.089	2
NA19191	NA18923	8.045	2
NA19191	NA18924	8.514	3
NA19191	NA18925	8.732	3
NA19191	NA18930	3.064	1
NA19191	NA18935	5.236	2
NA19191	NA19093	2.355	1
NA19191	NA19094	5.853	2
NA19191	NA19095	7.091	2
NA19191	NA19096	9.58	3
NA19191	NA19097	9.586	3
NA19191	NA19098	7.53	1
NA19191	NA19099	5.122	2
NA19191	NA19100	9.148	3
NA19191	NA19101	3.064	1
NA19191	NA19102	2.746	1
NA19191	NA19103	7.091	2
NA19191	NA19107	7.089	2
NA19191	NA19108	7.088	2
NA19191	NA19109	7.095	2
NA19191	NA19113	9.17	3
NA19191	NA19114	8.327	3
NA19191	NA19115	11.516	4
NA19191	NA19116	6.946	3
NA19191	NA19117	8.875	3
NA19191	NA19119	2.356	1
NA19191	NA19120	16.007	5
NA19191	NA19121	3.497	1
NA19191	NA19123	3.059	1
NA19191	NA19127	9.826	3
NA19191	NA19128	3.063	1
NA19191	NA19129	2.347	1
NA19191	NA19130	6.648	2
NA19191	NA19131	2.493	1
NA19191	NA19132	9.141	3
NA19191	NA19137	9.548	3
NA19191	NA19138	7.424	3
NA19191	NA19140	2.358	1
NA19191	NA19142	9.437	3
NA19191	NA19143	7.09	2
NA19191	NA19144	6.03	2
NA19191	NA19145	9.091	3
NA19191	NA19147	2.038	1
NA19191	NA19148	8.552	3
NA19191	NA19149	5.104	2
NA19191	NA19150	4.358	2
NA19191	NA19151	7.028	2
NA19191	NA19152	9.437	3
NA19191	NA19154	13.113	3
NA19191	NA19159	3.017	1
NA19191	NA19161	11.866	2
NA19191	NA19171	4.028	1
NA19191	NA19173	5.229	2
NA19191	NA19174	7.09	2
NA19191	NA19175	9.578	2
NA19191	NA19176	4.687	2
NA19191	NA19185	3.151	1
NA19191	NA19186	10.588	3
NA19191	NA19190	571.883	165
NA19191	NA19197	2.038	1
NA19191	NA19199	3.061	1
NA19191	NA19201	3.064	1
NA19191	NA19202	3.066	1
NA19191	NA19203	5.104	2
NA19191	NA19204	2.357	1
NA19191	NA19205	3.063	1
NA19191	NA19206	5.132	2
NA19191	NA19207	3.064	1
NA19191	NA19208	7.086	2
NA19191	NA19209	9.156	3
NA19191	NA19211	7.09	2
NA19191	NA19213	4.025	1
NA19191	NA19214	4.026	1
NA19191	NA19215	4.026	1
NA19191	NA19221	9.129	3
NA19191	NA19223	4.396	2
NA19191	NA19235	3.064	1
NA19191	NA19236	2.08	1
NA19191	NA19237	9.173	3
NA19191	NA19238	11.026	3
NA19191	NA19240	7.963	3
NA19191	NA19248	6.384	2
NA19191	NA19249	6.389	2
NA19191	NA19256	12.599	3
NA19191	NA19257	5.143	2
NA19191	NA19258	12.693	3
NA19197	NA18486	4.444	2
NA19197	NA18506	9.848	3
NA19197	NA18518	3.3	1
NA19197	NA18520	3.522	1
NA19197	NA18854	8.258	2
NA19197	NA18859	2.656	1
NA19197	NA18861	3.073	1
NA19197	NA18878	5.582	2
NA19197	NA18912	8.202	2
NA19197	NA18924	3.313	1
NA19197	NA19092	3.195	1
NA19197	NA19100	7.407	2
NA19197	NA19117	5.006	2
NA19197	NA19129	3.3	1
NA19197	NA19143	6.513	1
NA19197	NA19144	2.656	1
NA19197	NA19148	8.688	3
NA19197	NA19149	6.518	2
NA19197	NA19151	4.025	1
NA19197	NA19174	2.656	1
NA19197	NA19186	3.3	1
NA19197	NA19198	3.075	1
NA19197	NA19199	561.067	146
NA19197	NA19201	4.359	1
NA19197	NA19205	3.075	1
NA19197	NA19206	7.662	1
NA19197	NA19213	2.071	1
NA19197	NA19221	12.975	3
NA19197	NA19237	6.205	2
NA19197	NA19238	9.171	3
NA19197	NA19240	9.066	3
NA19197	NA19249	4.181	1
NA19197	NA19256	6.473	1
NA19198	NA19150	10.924	2
NA19198	NA19201	3.554	1
NA19198	NA19225	4.026	1
NA19199	NA18486	2.406	1
NA19199	NA18501	4.026	1
NA19199	NA18506	3.3	1
NA19199	NA18518	6.359	2
NA19199	NA18520	3.522	1
NA19199	NA18854	6.583	1
NA19199	NA18859	2.656	1
NA19199	NA18861	7.116	2
NA19199	NA18912	8.202	2
NA19199	NA18917	3.059	1
NA19199	NA19092	3.094	1
NA19199	NA19097	3.059	1
NA19199	NA19100	6.025	2
NA19199	NA19117	2.968	1
NA19199	NA19129	5.778	2
NA19199	NA19143	3.059	1
NA19199	NA19148	2.18	1
NA19199	NA19174	5.715	2
NA19199	NA19186	6.359	2
NA19199	NA19198	633.207	181
NA19199	NA19201	9.569	2
NA19199	NA19202	11.683	2
NA19199	NA19206	7.662	1
NA19199	NA19207	18.189	4
NA19199	NA19213	6.066	2
NA19199	NA19221	7.657	1
NA19199	NA19237	5.239	2
NA19199	NA19249	10.558	2
NA19199	NA19256	6.642	1
NA19200	NA18498	2.194	1
NA19200	NA18506	2.194	1
NA19200	NA18854	5.686	1
NA19200	NA18859	2.419	1
NA19200	NA18917	4.026	1
NA19200	NA19148	2.291	1
NA19200	NA19150	10.131	2
NA19200	NA19175	3.499	1
NA19200	NA19186	8.226	3
NA19200	NA19202	523.915	154
NA19200	NA19206	5.458	2
NA19200	NA19221	2.194	1
NA19200	NA19237	3.499	1
NA19200	NA19238	3.075	1
NA19200	NA19240	3.075	1
NA19200	NA19249	3.066	1
NA19200	NA19256	4.044	1
NA19200	NA19257	3.251	1
NA19201	NA19143	4.362	1
NA19201	NA19150	2.357	1
NA19201	NA19174	4.37	1
NA19201	NA19206	5.543	1
NA19201	NA19213	8.457	2
NA19202	NA18486	2.686	1
NA19202	NA18498	6.577	1
NA19202	NA18506	9.032	2
NA19202	NA18518	5.531	2
NA19202	NA18854	9.952	2
NA19202	NA18861	3.061	1
NA19202	NA18873	9.052	2
NA19202	NA18917	7.091	2
NA19202	NA18924	2.356	1
NA19202	NA19092	2.686	1
NA19202	NA19097	10.991	3
NA19202	NA19100	6.218	2
NA19202	NA19117	2.359	1
NA19202	NA19131	2.623	1
NA19202	NA19143	3.063	1
NA19202	NA19150	2.357	1
NA19202	NA19174	3.065	1
NA19202	NA19186	6.561	2
NA19202	NA19201	474.651	143
NA19202	NA19206	14.197	2
NA19202	NA19207	3.065	1
NA19202	NA19213	8.457	2
NA19202	NA19214	3.155	1
NA19202	NA19221	11.865	2
NA19202	NA19225	2.291	1
NA19202	NA19226	3.032	1
NA19202	NA19237	8.143	2
NA19202	NA19249	9.449	3
NA19202	NA19256	15.41	2
NA19203	NA18485	8.386	2
NA19203	NA18486	2.041	1
NA19203	NA18487	7.118	2
NA19203	NA18497	6.854	2
NA19203	NA18498	2.493	1
NA19203	NA18499	4.361	1
NA19203	NA18500	4.373	1
NA19203	NA18506	6.535	2
NA19203	NA18507	2.507	1
NA19203	NA18517	8.386	2
NA19203	NA18518	4.357	1
NA19203	NA18521	8.398	2
NA19203	NA18853	3.94	1
NA19203	NA18854	9.714	2
NA19203	NA18861	4.973	1
NA19203	NA18862	13.192	4
NA19203	NA18865	2.369	1
NA19203	NA18867	2.245	1
NA19203	NA18872	3.588	1
NA19203	NA18873	2.368	1
NA19203	NA18874	3.059	1
NA19203	NA18877	2.369	1
NA19203	NA18878	2.524	1
NA19203	NA18879	9.097	2
NA19203	NA18906	7.915	2
NA19203	NA18909	4.361	1
NA19203	NA18911	4.361	1
NA19203	NA18913	12.546	4
NA19203	NA18916	7.613	2
NA19203	NA18917	7.905	2
NA19203	NA18924	2.355	1
NA19203	NA18925	2.355	1
NA19203	NA18930	4.361	1
NA19203	NA18935	4.361	1
NA19203	NA19094	4.025	1
NA19203	NA19096	4.357	1
NA19203	NA19097	8.398	2
NA19203	NA19098	10.405	3
NA19203	NA19099	5.135	2
NA19203	NA19100	4.373	1
NA19203	NA19101	4.361	1
NA19203	NA19102	2.041	1
NA19203	NA19107	8.386	2
NA19203	NA19109	8.386	2
NA19203	NA19113	4.361	1
NA19203	NA19114	4.355	1
NA19203	NA19116	7.016	2
NA19203	NA19117	4.398	2
NA19203	NA19119	2.356	1
NA19203	NA19120	10.844	3
NA19203	NA19123	7.897	2
NA19203	NA19128	4.361	1
NA19203	NA19129	3.588	1
NA19203	NA19130	11.384	3
NA19203	NA19132	7.915	2
NA19203	NA19137	3.029	1
NA19203	NA19138	6.403	2
NA19203	NA19140	8.265	3
NA19203	NA19142	10.277	3
NA19203	NA19143	7.914	2
NA19203	NA19145	6.635	2
NA19203	NA19147	2.449	1
NA19203	NA19148	6.475	2
NA19203	NA19149	11.55	3
NA19203	NA19150	2.357	1
NA19203	NA19151	7.026	2
NA19203	NA19152	4.361	1
NA19203	NA19154	8.271	2
NA19203	NA19159	3.017	1
NA19203	NA19161	12.427	3
NA19203	NA19173	4.361	1
NA19203	NA19174	4.361	1
NA19203	NA19175	4.361	1
NA19203	NA19176	6.066	2
NA19203	NA19185	3.029	1
NA19203	NA19186	4.373	1
NA19203	NA19197	6.518	2
NA19203	NA19199	3.059	1
NA19203	NA19200	5.687	1
NA19203	NA19201	4.361	1
NA19203	NA19202	8.75	2
NA19203	NA19205	479.349	137
NA19203	NA19206	3.059	1
NA19203	NA19207	6.685	2
NA19203	NA19208	4.373	1
NA19203	NA19210	3.541	1
NA19203	NA19221	9.538	3
NA19203	NA19224	4.373	1
NA19203	NA19236	4.373	1
NA19203	NA19237	8.386	2
NA19203	NA19238	10.426	3
NA19203	NA19240	6.064	2
NA19203	NA19248	6.299	2
NA19203	NA19249	4.361	1
NA19203	NA19257	3.093	1
NA19204	NA18485	8.448	3
NA19204	NA18486	2.509	1
NA19204	NA18487	10.007	3
NA19204	NA18497	2.357	1
NA19204	NA18499	2.357	1
NA19204	NA18501	3.015	1
NA19204	NA18502	3.344	1
NA19204	NA18507	2.762	1
NA19204	NA18517	6.382	2
NA19204	NA18518	2.389	1
NA19204	NA18520	5.695	1
NA19204	NA18521	6.399	2
NA19204	NA18853	2.762	1
NA19204	NA18859	3.134	1
NA19204	NA18860	3.134	1
NA19204	NA18861	9.599	2
NA19204	NA18862	5.758	2
NA19204	NA18865	2.373	1
NA19204	NA18873	6.399	2
NA19204	NA18877	2.373	1
NA19204	NA18879	6.401	2
NA19204	NA18906	9.266	3
NA19204	NA18909	2.357	1
NA19204	NA18911	2.357	1
NA19204	NA18912	2.965	1
NA19204	NA18913	6.382	2
NA19204	NA18916	3.134	1
NA19204	NA18917	7.749	2
NA19204	NA18923	3.134	1
NA19204	NA18924	2.355	1
NA19204	NA18925	9.515	3
NA19204	NA18930	6.384	2
NA19204	NA18935	2.357	1
NA19204	NA19092	3.032	1
NA19204	NA19093	3.134	1
NA19204	NA19095	5.564	1
NA19204	NA19097	6.399	2
NA19204	NA19098	5.756	2
NA19204	NA19099	8.068	2
NA19204	NA19100	9.766	3
NA19204	NA19101	4.58	2
NA19204	NA19103	5.491	2
NA19204	NA19107	6.382	2
NA19204	NA19109	6.382	2
NA19204	NA19113	7.957	3
NA19204	NA19114	3.477	1
NA19204	NA19115	7.503	2
NA19204	NA19116	2.356	1
NA19204	NA19117	5.491	2
NA19204	NA19119	6.382	2
NA19204	NA19120	6.383	2
NA19204	NA19121	4.215	1
NA19204	NA19122	4.026	1
NA19204	NA19123	4.215	1
NA19204	NA19127	2.355	1
NA19204	NA19128	4.422	2
NA19204	NA19129	2.065	1
NA19204	NA19130	2.492	1
NA19204	NA19131	2.378	1
NA19204	NA19132	4.87	2
NA19204	NA19137	2.373	1
NA19204	NA19138	2.357	1
NA19204	NA19140	9.3	2
NA19204	NA19142	9.105	2
NA19204	NA19143	5.771	2
NA19204	NA19144	5.612	2
NA19204	NA19145	6.518	2
NA19204	NA19147	3.134	1
NA19204	NA19148	4.026	1
NA19204	NA19149	12.084	3
NA19204	NA19150	2.357	1
NA19204	NA19151	2.356	1
NA19204	NA19152	4.662	2
NA19204	NA19154	6.382	2
NA19204	NA19159	6.414	2
NA19204	NA19161	10.44	3
NA19204	NA19171	4.026	1
NA19204	NA19173	2.357	1
NA19204	NA19174	9.145	3
NA19204	NA19175	2.357	1
NA19204	NA19176	6.998	2
NA19204	NA19185	2.373	1
NA19204	NA19186	4.438	2
NA19204	NA19197	3.075	1
NA19204	NA19198	4.564	1
NA19204	NA19199	4.564	1
NA19204	NA19201	6.383	2
NA19204	NA19202	2.357	1
NA19204	NA19203	12.105	4
NA19204	NA19205	533.204	157
NA19204	NA19207	6.476	2
NA19204	NA19208	6.475	2
NA19204	NA19211	4.026	1
NA19204	NA19214	4.026	1
NA19204	NA19221	2.357	1
NA19204	NA19223	2.357	1
NA19204	NA19224	5.691	1
NA19204	NA19226	5.686	1
NA19204	NA19235	2.357	1
NA19204	NA19237	6.383	2
NA19204	NA19238	5.388	2
NA19204	NA19239	3.032	1
NA19204	NA19240	7.058	2
NA19204	NA19248	2.355	1
NA19204	NA19249	2.355	1
NA19204	NA19256	2.255	1
NA19204	NA19257	2.373	1
NA19204	NA19258	2.357	1
NA19205	NA18486	2.762	1
NA19205	NA18498	8.222	2
NA19205	NA18518	12.042	2
NA19205	NA18861	9.603	2
NA19205	NA18873	5.4	2
NA19205	NA18917	9.951	2
NA19205	NA18924	2.355	1
NA19205	NA19092	2.762	1
NA19205	NA19097	7.677	1
NA19205	NA19100	7.413	1
NA19205	NA19117	2.357	1
NA19205	NA19129	6.815	2
NA19205	NA19131	2.7	1
NA19205	NA19132	10.952	1
NA19205	NA19137	3.029	1
NA19205	NA19143	10.956	1
NA19205	NA19149	4.987	1
NA19205	NA19150	2.357	1
NA19205	NA19151	7.66	1
NA19205	NA19174	4.361	1
NA19205	NA19175	7.661	1
NA19205	NA19186	7.6	2
NA19205	NA19198	4.412	1
NA19205	NA19199	7.471	2
NA19205	NA19201	9.573	2
NA19205	NA19202	6.36	2
NA19205	NA19206	6.356	2
NA19205	NA19207	12.445	3
NA19205	NA19214	5.039	1
NA19205	NA19221	3.063	1
NA19205	NA19224	9.331	1
NA19205	NA19226	3.032	1
NA19205	NA19237	7.661	1
NA19205	NA19238	4.361	1
NA19205	NA19240	2.623	1
NA19205	NA19249	4.361	1
NA19205	NA19257	3.093	1
NA19206	NA19143	3.059	1
NA19206	NA19174	3.059	1
NA19206	NA19213	4.472	1
NA19207	NA18498	6.476	1
NA19207	NA18501	10.316	2
NA19207	NA18506	4.018	1
NA19207	NA18518	5.542	1
NA19207	NA18859	6.62	2
NA19207	NA18861	9.602	2
NA19207	NA18873	10.293	2
NA19207	NA18878	5.547	1
NA19207	NA18912	3.545	1
NA19207	NA18917	9.321	1
NA19207	NA18924	6.382	2
NA19207	NA19097	6.554	1
NA19207	NA19100	10.092	2
NA19207	NA19117	12.058	2
NA19207	NA19129	8.803	2
NA19207	NA19143	8.239	2
NA19207	NA19150	2.357	1
NA19207	NA19174	9.582	2
NA19207	NA19186	13.673	2
NA19207	NA19198	4.103	1
NA19207	NA19201	7.796	1
NA19207	NA19206	3.059	1
NA19207	NA19213	3.617	1
NA19207	NA19214	7.72	2
NA19207	NA19221	3.073	1
NA19207	NA19225	5.037	1
NA19207	NA19226	10.023	2
NA19207	NA19237	7.979	1
NA19207	NA19249	4.985	1
NA19207	NA19256	3.174	1
NA19208	NA18485	7.084	2
NA19208	NA18486	4.027	1
NA19208	NA18487	10.715	3
NA19208	NA18497	3.059	1
NA19208	NA18499	6.532	1
NA19208	NA18500	2.716	1
NA19208	NA18502	7.991	2
NA19208	NA18505	9.767	2
NA19208	NA18506	7.325	2
NA19208	NA18517	6.601	2
NA19208	NA18518	10.389	3
NA19208	NA18520	7.548	2
NA19208	NA18521	11.704	2
NA19208	NA18854	6.583	1
NA19208	NA18859	6.62	2
NA19208	NA18861	7.116	2
NA19208	NA18862	9.336	1
NA19208	NA18865	8.406	2
NA19208	NA18867	4.025	1
NA19208	NA18872	4.025	1
NA19208	NA18873	9.771	3
NA19208	NA18874	7.122	2
NA19208	NA18877	6.397	2
NA19208	NA18878	2.043	1
NA19208	NA18879	15.681	4
NA19208	NA18906	13.361	2
NA19208	NA18909	5.257	2
NA19208	NA18911	7.084	2
NA19208	NA18912	5.548	1
NA19208	NA18917	10.855	3
NA19208	NA18923	3.052	1
NA19208	NA18924	4.025	1
NA19208	NA18925	7.062	2
NA19208	NA18930	3.059	1
NA19208	NA18935	3.059	1
NA19208	NA19094	3.3	1
NA19208	NA19096	8.761	2
NA19208	NA19097	14.896	3
NA19208	NA19098	4.7	1
NA19208	NA19099	7.108	2
NA19208	NA19100	16.596	2
NA19208	NA19101	7.392	1
NA19208	NA19107	3.059	1
NA19208	NA19109	7.084	2
NA19208	NA19113	7.086	2
NA19208	NA19114	9.834	3
NA19208	NA19116	4.026	1
NA19208	NA19117	4.025	1
NA19208	NA19120	7.084	2
NA19208	NA19121	7.404	2
NA19208	NA19123	7.168	2
NA19208	NA19128	3.059	1
NA19208	NA19129	7.336	2
NA19208	NA19130	7.163	2
NA19208	NA19132	9.336	1
NA19208	NA19137	6.4	2
NA19208	NA19138	6.096	2
NA19208	NA19140	2.367	1
NA19208	NA19142	11.437	2
NA19208	NA19143	14.981	2
NA19208	NA19144	4.025	1
NA19208	NA19145	9.888	3
NA19208	NA19148	4.025	1
NA19208	NA19149	7.925	2
NA19208	NA19151	4.025	1
NA19208	NA19152	10.121	3
NA19208	NA19154	7.084	2
NA19208	NA19159	7.07	2
NA19208	NA19161	26.056	6
NA19208	NA19171	4.025	1
NA19208	NA19173	3.059	1
NA19208	NA19174	7.084	2
NA19208	NA19175	17.367	3
NA19208	NA19176	3.184	1
NA19208	NA19185	9.614	2
NA19208	NA19186	14.987	2
NA19208	NA19197	10.871	2
NA19208	NA19198	4.104	1
NA19208	NA19199	11.9	2
NA19208	NA19200	3.263	1
NA19208	NA19201	5.543	1
NA19208	NA19202	10.92	2
NA19208	NA19205	11.26	3
NA19208	NA19206	521.489	146
NA19208	NA19207	535.767	156
NA19208	NA19210	4.026	1
NA19208	NA19213	4.025	1
NA19208	NA19214	10.281	2
NA19208	NA19215	10.286	2
NA19208	NA19221	11.682	2
NA19208	NA19224	7.307	2
NA19208	NA19225	4.026	1
NA19208	NA19226	6.256	1
NA19208	NA19236	7.939	1
NA19208	NA19237	7.084	2
NA19208	NA19238	3.059	1
NA19208	NA19248	7.322	2
NA19208	NA19249	13.623	3
NA19208	NA19256	13.916	3
NA19208	NA19257	13.654	3
NA19209	NA18485	12.001	2
NA19209	NA18486	8.781	3
NA19209	NA18487	10.118	3
NA19209	NA18497	6.666	2
NA19209	NA18498	6.574	1
NA19209	NA18499	7.657	1
NA19209	NA18500	5.549	2
NA19209	NA18502	2.514	1
NA19209	NA18505	8.199	2
NA19209	NA18506	11.032	3
NA19209	NA18507	6.94	2
NA19209	NA18517	10.597	3
NA19209	NA18518	7.572	2
NA19209	NA18520	4.025	1
NA19209	NA18521	7.084	2
NA19209	NA18853	3.614	1
NA19209	NA18854	9.662	2
NA19209	NA18855	4.481	1
NA19209	NA18860	2.539	1
NA19209	NA18861	3.059	1
NA19209	NA18862	10.497	2
NA19209	NA18865	4.025	1
NA19209	NA18867	17.288	5
NA19209	NA18872	16.405	4
NA19209	NA18873	5.625	2
NA19209	NA18874	7.104	2
NA19209	NA18877	6.095	2
NA19209	NA18878	5.426	2
NA19209	NA18879	7.084	2
NA19209	NA18906	7.392	1
NA19209	NA18909	11.924	2
NA19209	NA18911	11.032	3
NA19209	NA18912	9.676	2
NA19209	NA18913	2.038	1
NA19209	NA18916	5.393	1
NA19209	NA18917	11.671	3
NA19209	NA18924	10.604	2
NA19209	NA18925	8.499	2
NA19209	NA18930	3.059	1
NA19209	NA18935	9.916	3
NA19209	NA19092	2.686	1
NA19209	NA19095	10.702	3
NA19209	NA19096	8.744	2
NA19209	NA19097	10.384	3
NA19209	NA19098	3.059	1
NA19209	NA19099	3.059	1
NA19209	NA19100	10.119	3
NA19209	NA19101	3.057	1
NA19209	NA19102	2.07	1
NA19209	NA19103	14.961	2
NA19209	NA19107	5.543	1
NA19209	NA19108	9.519	3
NA19209	NA19109	7.084	2
NA19209	NA19113	14.848	4
NA19209	NA19114	8.882	3
NA19209	NA19115	14.958	3
NA19209	NA19116	2.07	1
NA19209	NA19117	6.095	2
NA19209	NA19118	3.375	1
NA19209	NA19119	5.878	1
NA19209	NA19120	16.146	4
NA19209	NA19122	13.549	3
NA19209	NA19123	9.653	2
NA19209	NA19127	7.643	2
NA19209	NA19128	5.38	1
NA19209	NA19129	6.579	1
NA19209	NA19130	5.543	1
NA19209	NA19131	2.623	1
NA19209	NA19132	3.059	1
NA19209	NA19137	6.46	2
NA19209	NA19138	5.072	2
NA19209	NA19140	3.034	1
NA19209	NA19142	12.448	4
NA19209	NA19143	7.084	2
NA19209	NA19144	4.025	1
NA19209	NA19145	7.084	2
NA19209	NA19147	10.237	3
NA19209	NA19148	10.961	3
NA19209	NA19149	9.515	3
NA19209	NA19150	3.774	1
NA19209	NA19151	11.348	3
NA19209	NA19152	10.049	3
NA19209	NA19154	10.049	3
NA19209	NA19159	3.013	1
NA19209	NA19161	7.084	2
NA19209	NA19171	4.025	1
NA19209	NA19173	6.359	2
NA19209	NA19174	7.084	2
NA19209	NA19175	23.616	4
NA19209	NA19176	6.578	2
NA19209	NA19185	3.013	1
NA19209	NA19186	7.084	2
NA19209	NA19190	5.61	2
NA19209	NA19197	10.153	2
NA19209	NA19198	2.514	1
NA19209	NA19199	7.661	1
NA19209	NA19200	2.053	1
NA19209	NA19201	11.606	2
NA19209	NA19202	10.934	1
NA19209	NA19203	5.568	2
NA19209	NA19205	6.356	2
NA19209	NA19206	7.736	1
NA19209	NA19207	13.181	3
NA19209	NA19208	17.371	3
NA19209	NA19210	4.025	1
NA19209	NA19211	518.956	154
NA19209	NA19213	4.025	1
NA19209	NA19214	7.06	2
NA19209	NA19215	7.062	2
NA19209	NA19221	14.202	3
NA19209	NA19223	2.495	1
NA19209	NA19224	3.035	1
NA19209	NA19226	7.274	2
NA19209	NA19235	14.916	4
NA19209	NA19236	5.398	2
NA19209	NA19237	10.702	3
NA19209	NA19238	5.097	2
NA19209	NA19239	4.051	1
NA19209	NA19240	2.038	1
NA19209	NA19248	12.001	2
NA19209	NA19249	7.152	2
NA19209	NA19256	13.944	2
NA19209	NA19257	10.936	1
NA19209	NA19258	17.43	3
NA19210	NA18485	6.869	2
NA19210	NA18486	4.025	1
NA19210	NA18487	4.025	1
NA19210	NA18497	14.503	3
NA19210	NA18498	4.441	1
NA19210	NA18499	9.913	2
NA19210	NA18500	4.225	1
NA19210	NA18501	4.225	1
NA19210	NA18506	4.025	1
NA19210	NA18507	6.498	1
NA19210	NA18518	4.166	1
NA19210	NA18520	8.192	2
NA19210	NA18521	11.783	3
NA19210	NA18859	2.481	1
NA19210	NA18860	2.483	1
NA19210	NA18865	4.025	1
NA19210	NA18867	4.025	1
NA19210	NA18872	4.025	1
NA19210	NA18874	6.498	1
NA19210	NA18877	4.025	1
NA19210	NA18878	5.688	1
NA19210	NA18879	4.025	1
NA19210	NA18911	9.713	2
NA19210	NA18916	6.49	1
NA19210	NA18917	4.025	1
NA19210	NA18924	4.025	1
NA19210	NA18925	4.025	1
NA19210	NA19093	2.539	1
NA19210	NA19094	2.538	1
NA19210	NA19097	6.193	2
NA19210	NA19098	5.685	1
NA19210	NA19100	10.524	2
NA19210	NA19101	2.539	1
NA19210	NA19107	6.498	1
NA19210	NA19109	4.025	1
NA19210	NA19113	8.463	2
NA19210	NA19116	4.026	1
NA19210	NA19117	4.025	1
NA19210	NA19137	4.026	1
NA19210	NA19138	2.539	1
NA19210	NA19142	4.026	1
NA19210	NA19144	4.025	1
NA19210	NA19145	4.025	1
NA19210	NA19147	2.039	1
NA19210	NA19148	15.018	3
NA19210	NA19149	4.064	1
NA19210	NA19151	4.025	1
NA19210	NA19152	9.71	2
NA19210	NA19154	4.025	1
NA19210	NA19161	4.025	1
NA19210	NA19171	12.193	3
NA19210	NA19173	2.483	1
NA19210	NA19174	4.025	1
NA19210	NA19176	6.491	1
NA19210	NA19186	4.026	1
NA19210	NA19213	4.025	1
NA19210	NA19214	4.025	1
NA19210	NA19215	9.718	2
NA19210	NA19221	4.025	1
NA19210	NA19224	4.026	1
NA19210	NA19237	7.494	2
NA19210	NA19248	8.462	2
NA19210	NA19249	4.025	1
NA19210	NA19256	4.025	1
NA19211	NA18485	9.76	3
NA19211	NA18486	7.402	2
NA19211	NA18487	7.086	2
NA19211	NA18497	9.025	2
NA19211	NA18498	5.963	1
NA19211	NA18499	7.657	1
NA19211	NA18506	4.03	1
NA19211	NA18507	5.392	1
NA19211	NA18517	12.351	4
NA19211	NA18518	3.059	1
NA19211	NA18520	4.025	1
NA19211	NA18521	9.156	3
NA19211	NA18854	11.423	3
NA19211	NA18855	7.49	2
NA19211	NA18859	6.507	2
NA19211	NA18860	6.509	2
NA19211	NA18861	3.059	1
NA19211	NA18862	8.465	2
NA19211	NA18865	4.027	1
NA19211	NA18867	12.08	3
NA19211	NA18872	4.027	1
NA19211	NA18873	7.305	2
NA19211	NA18874	7.106	2
NA19211	NA18877	6.096	2
NA19211	NA18878	3.771	1
NA19211	NA18879	7.087	2
NA19211	NA18906	4.238	1
NA19211	NA18909	3.059	1
NA19211	NA18911	7.085	2
NA19211	NA18912	13.131	3
NA19211	NA18913	4.026	1
NA19211	NA18916	4.028	1
NA19211	NA18917	7.084	2
NA19211	NA18924	4.026	1
NA19211	NA18925	4.029	1
NA19211	NA18930	9.478	3
NA19211	NA18935	7.893	3
NA19211	NA19092	2.762	1
NA19211	NA19093	2.53	1
NA19211	NA19094	2.53	1
NA19211	NA19095	11.429	3
NA19211	NA19096	3.059	1
NA19211	NA19097	9.775	3
NA19211	NA19098	3.059	1
NA19211	NA19099	3.059	1
NA19211	NA19100	7.087	2
NA19211	NA19101	9.131	3
NA19211	NA19103	17.491	3
NA19211	NA19107	7.086	2
NA19211	NA19108	7.086	2
NA19211	NA19109	7.088	2
NA19211	NA19113	12.477	3
NA19211	NA19114	8.345	3
NA19211	NA19115	13.054	3
NA19211	NA19117	4.027	1
NA19211	NA19118	2.686	1
NA19211	NA19120	7.089	2
NA19211	NA19122	13.018	3
NA19211	NA19123	9.039	2
NA19211	NA19127	9.991	2
NA19211	NA19128	3.059	1
